split,TurbID,node_index,horizon,Score,MAE,RMSE,valid_target_count,reference_val_score_h10,reference_val_rank_desc,hard_turbine_threshold_val_score_h10,is_top10pct_hard_turbine,hard_group_rule
test,55,54,6,0.2723640120430356,276.34622297595706,391.13423190053163,18642,0.22941599183956243,62,0.2609385788627858,False,top_14_by_validation_H10_Score
test,55,54,10,0.2722930007781372,279.97265222787723,396.71036592496836,31073,0.22941599183956243,62,0.2609385788627858,False,top_14_by_validation_H10_Score
test,56,55,3,0.26839242266263486,269.4522983412745,373.14699961029703,8376,0.23018677029542522,57,0.2609385788627858,False,top_14_by_validation_H10_Score
test,56,55,6,0.26861859117720777,272.18781482794793,377.23157151580455,16752,0.23018677029542522,57,0.2609385788627858,False,top_14_by_validation_H10_Score
test,56,55,10,0.26847504747670664,275.6144933738989,382.4321335530888,27920,0.23018677029542522,57,0.2609385788627858,False,top_14_by_validation_H10_Score
test,57,56,3,0.23003273285309012,231.20457791009775,337.62141597860995,11262,0.23263393006273733,50,0.2609385788627858,False,top_14_by_validation_H10_Score
test,57,56,6,0.23056539568580497,233.48965831699263,341.20891779458844,22524,0.23263393006273733,50,0.2609385788627858,False,top_14_by_validation_H10_Score
test,57,56,10,0.23116292933166116,236.35170071993855,345.7650025598787,37540,0.23263393006273733,50,0.2609385788627858,False,top_14_by_validation_H10_Score
test,58,57,3,0.24329873496616253,245.03486313551514,357.40101750510877,11139,0.22749144728113732,66,0.2609385788627858,False,top_14_by_validation_H10_Score
test,58,57,6,0.24367173182558205,247.65485949858365,361.38458071971746,22278,0.22749144728113732,66,0.2609385788627858,False,top_14_by_validation_H10_Score
test,58,57,10,0.24461498058972947,250.96868643152493,366.50229232927387,37127,0.22749144728113732,66,0.2609385788627858,False,top_14_by_validation_H10_Score
test,59,58,3,0.23768619769832286,241.00909167519072,348.3539998596542,9846,0.22559521990595233,70,0.2609385788627858,False,top_14_by_validation_H10_Score
test,59,58,6,0.23587640662424458,243.47448709527217,352.13953326221264,19692,0.22559521990595233,70,0.2609385788627858,False,top_14_by_validation_H10_Score
test,59,58,10,0.23459096799508733,246.59169136715474,356.96524819506476,32820,0.22559521990595233,70,0.2609385788627858,False,top_14_by_validation_H10_Score
test,60,59,3,0.24274196763908415,243.8936647699011,354.17424395275646,9315,0.23512754023748986,47,0.2609385788627858,False,top_14_by_validation_H10_Score
test,60,59,6,0.24252046671238503,246.27774336976643,357.86363414353633,18630,0.23512754023748986,47,0.2609385788627858,False,top_14_by_validation_H10_Score
test,60,59,10,0.24112679625136785,249.27995835331902,362.55242274597674,31050,0.23512754023748986,47,0.2609385788627858,False,top_14_by_validation_H10_Score
test,61,60,3,0.2562566737710021,257.33320778408336,365.48458446923036,9351,0.22752130442305585,65,0.2609385788627858,False,top_14_by_validation_H10_Score
test,61,60,6,0.25534337319348854,259.94301928931344,369.4605300424234,18702,0.22752130442305585,65,0.2609385788627858,False,top_14_by_validation_H10_Score
test,61,60,10,0.25416721190298314,263.24348078625667,374.5307384477954,31170,0.22752130442305585,65,0.2609385788627858,False,top_14_by_validation_H10_Score
test,62,61,3,0.23013138836541314,231.26071755768848,333.25953430820533,10488,0.22999165074816139,59,0.2609385788627858,False,top_14_by_validation_H10_Score
test,62,61,6,0.22960592988767664,233.60961949838997,336.86040008028755,20976,0.22999165074816139,59,0.2609385788627858,False,top_14_by_validation_H10_Score
test,62,61,10,0.22905083193925982,236.54680220574372,341.4417601302797,34960,0.22999165074816139,59,0.2609385788627858,False,top_14_by_validation_H10_Score
test,63,62,3,0.25557782437644083,258.15711196763846,374.7926204519242,9666,0.22968481536190966,61,0.2609385788627858,False,top_14_by_validation_H10_Score
test,63,62,6,0.2537073642976445,260.853067363707,378.8807429264828,19332,0.22968481536190966,61,0.2609385788627858,False,top_14_by_validation_H10_Score
test,63,62,10,0.2519731856374553,264.2661325062085,384.0908716589556,32221,0.22968481536190966,61,0.2609385788627858,False,top_14_by_validation_H10_Score
test,64,63,3,0.24599751607371736,247.5782872083129,354.75915018366885,8853,0.20314039531686437,117,0.2609385788627858,False,top_14_by_validation_H10_Score
test,64,63,6,0.24523346857150266,249.98822300410112,358.45576457728197,17706,0.20314039531686437,117,0.2609385788627858,False,top_14_by_validation_H10_Score
test,64,63,10,0.24366078753817427,252.99997801341695,363.1359946560961,29510,0.20314039531686437,117,0.2609385788627858,False,top_14_by_validation_H10_Score
test,65,64,3,0.24931879517050987,251.99161679702783,354.0953152901363,9906,0.21510252462119936,95,0.2609385788627858,False,top_14_by_validation_H10_Score
test,65,64,6,0.2481901089312599,254.69108003827688,358.06276443851345,19812,0.21510252462119936,95,0.2609385788627858,False,top_14_by_validation_H10_Score
test,65,64,10,0.24642277975482543,258.0338060768733,363.0800682542545,33020,0.21510252462119936,95,0.2609385788627858,False,top_14_by_validation_H10_Score
test,66,65,3,0.23869908363194736,239.36818553942828,337.562434896041,10761,0.22473192406882853,72,0.2609385788627858,False,top_14_by_validation_H10_Score
test,66,65,6,0.23952767956049897,241.88314746228716,341.2602444140994,21522,0.22473192406882853,72,0.2609385788627858,False,top_14_by_validation_H10_Score
test,66,65,10,0.23965902538491865,245.01095924770763,345.9391419923426,35870,0.22473192406882853,72,0.2609385788627858,False,top_14_by_validation_H10_Score
test,67,66,3,0.23941077297733632,239.7730670738628,338.23468289835193,11378,0.21634109911508273,92,0.2609385788627858,False,top_14_by_validation_H10_Score
test,67,66,6,0.24058953527023402,242.42685333492219,342.07611438466375,22757,0.21634109911508273,92,0.2609385788627858,False,top_14_by_validation_H10_Score
test,67,66,10,0.24156181942333177,245.74080338572557,346.9443648505384,37929,0.21634109911508273,92,0.2609385788627858,False,top_14_by_validation_H10_Score
test,68,67,3,0.2374069274768663,237.97637318300644,340.5492534212655,10826,0.2121086609309058,104,0.2609385788627858,False,top_14_by_validation_H10_Score
test,68,67,6,0.23844211533521387,240.6010524563621,344.294206681795,21653,0.2121086609309058,104,0.2609385788627858,False,top_14_by_validation_H10_Score
test,68,67,10,0.23949774773339674,243.882859148139,349.0413464351647,36089,0.2121086609309058,104,0.2609385788627858,False,top_14_by_validation_H10_Score
test,69,68,3,0.3018836378756284,302.4552880099227,413.29804253329127,9147,0.25115597857487626,26,0.2609385788627858,False,top_14_by_validation_H10_Score
test,69,68,6,0.3034601679692352,305.5482336730596,417.74994476913633,18294,0.25115597857487626,26,0.2609385788627858,False,top_14_by_validation_H10_Score
test,69,68,10,0.3051254083147284,309.4131938537757,423.38899483782785,30490,0.25115597857487626,26,0.2609385788627858,False,top_14_by_validation_H10_Score
test,70,69,3,0.3200788092838112,320.7595829894376,441.1848699679501,9303,0.2859739989968973,1,0.2609385788627858,True,top_14_by_validation_H10_Score
test,70,69,6,0.3208126983200115,324.0445243884953,446.0045208144411,18606,0.2859739989968973,1,0.2609385788627858,True,top_14_by_validation_H10_Score
test,70,69,10,0.32181789153647206,328.14565781735,452.11857191855313,31010,0.2859739989968973,1,0.2609385788627858,True,top_14_by_validation_H10_Score
test,71,70,3,0.2970027237307352,299.11703581555014,409.0196693762189,9784,0.2657015096664661,8,0.2609385788627858,True,top_14_by_validation_H10_Score
test,71,70,6,0.29928311788481454,302.0973687511627,413.3473289763117,19576,0.2657015096664661,8,0.2609385788627858,True,top_14_by_validation_H10_Score
test,71,70,10,0.3020386078602181,305.80433513131914,418.818807439417,32642,0.2657015096664661,8,0.2609385788627858,True,top_14_by_validation_H10_Score
test,72,71,3,0.3015468352148011,302.7341483632655,417.45969125721183,8682,0.242962350776547,41,0.2609385788627858,False,top_14_by_validation_H10_Score
test,72,71,6,0.3016036896953805,305.8862638869845,422.12430798041305,17364,0.242962350776547,41,0.2609385788627858,False,top_14_by_validation_H10_Score
test,72,71,10,0.30188532192683254,309.8537719073218,428.06975024225716,28940,0.242962350776547,41,0.2609385788627858,False,top_14_by_validation_H10_Score
test,73,72,3,0.26961912047441894,271.55026446805005,382.35892991265405,9417,0.23191936843653083,53,0.2609385788627858,False,top_14_by_validation_H10_Score
test,73,72,6,0.27021180592743443,274.34467344444073,386.57832429444716,18825,0.23191936843653083,53,0.2609385788627858,False,top_14_by_validation_H10_Score
test,73,72,10,0.271477970195613,277.8884707161305,391.95509559138844,31355,0.23191936843653083,53,0.2609385788627858,False,top_14_by_validation_H10_Score
test,74,73,3,0.25268849029776985,253.19031733976615,358.65203788719566,10446,0.22832962858834088,64,0.2609385788627858,False,top_14_by_validation_H10_Score
test,74,73,6,0.25501273438550337,255.9316294759333,362.68477979235314,20892,0.22832962858834088,64,0.2609385788627858,False,top_14_by_validation_H10_Score
test,74,73,10,0.25842200693249734,259.4207549889184,367.8529017635192,34820,0.22832962858834088,64,0.2609385788627858,False,top_14_by_validation_H10_Score
test,75,74,3,0.2551974439342049,257.0842053979172,372.05908366215874,10197,0.23150138969134704,54,0.2609385788627858,False,top_14_by_validation_H10_Score
test,75,74,6,0.2549375013910591,259.80156453299423,376.0665763128253,20385,0.23150138969134704,54,0.2609385788627858,False,top_14_by_validation_H10_Score
test,75,74,10,0.2556595738726258,263.2298868244249,381.14918190830986,33955,0.23150138969134704,54,0.2609385788627858,False,top_14_by_validation_H10_Score
test,76,75,3,0.22399294940840886,226.99395109941975,331.350909982252,8712,0.18266311940356858,130,0.2609385788627858,False,top_14_by_validation_H10_Score
test,76,75,6,0.22324607211965658,229.44366307156093,335.2074002583072,17424,0.18266311940356858,130,0.2609385788627858,False,top_14_by_validation_H10_Score
test,76,75,10,0.22242257633513288,232.51566387838955,340.100793200002,29040,0.18266311940356858,130,0.2609385788627858,False,top_14_by_validation_H10_Score
test,77,76,3,0.2628540247237357,264.82757501678714,379.6330476648685,8961,0.2324281137493807,51,0.2609385788627858,False,top_14_by_validation_H10_Score
test,77,76,6,0.2618648881884433,267.6969195954853,383.96337383005834,17922,0.2324281137493807,51,0.2609385788627858,False,top_14_by_validation_H10_Score
test,77,76,10,0.2610392033650711,271.36091040241996,389.5256248072688,29870,0.2324281137493807,51,0.2609385788627858,False,top_14_by_validation_H10_Score
test,78,77,3,0.2515468770483831,253.5749104680874,359.32410004626996,8523,0.2090117219741541,108,0.2609385788627858,False,top_14_by_validation_H10_Score
test,78,77,6,0.2504733448052598,256.2763327347941,363.3733324500878,17046,0.2090117219741541,108,0.2609385788627858,False,top_14_by_validation_H10_Score
test,78,77,10,0.24919528519950043,259.636031993529,368.49828979234235,28416,0.2090117219741541,108,0.2609385788627858,False,top_14_by_validation_H10_Score
test,79,78,3,0.24605545329723927,247.58941838835293,357.2758738884931,8856,0.21502669188267257,96,0.2609385788627858,False,top_14_by_validation_H10_Score
test,79,78,6,0.24544644733041276,250.24211976148337,361.266662789366,17712,0.21502669188267257,96,0.2609385788627858,False,top_14_by_validation_H10_Score
test,79,78,10,0.24483580605374766,253.59295157065216,366.3583199127835,29520,0.21502669188267257,96,0.2609385788627858,False,top_14_by_validation_H10_Score
test,80,79,3,0.24698709371728772,247.3600513343375,362.9650071284288,8358,0.21363472758322793,99,0.2609385788627858,False,top_14_by_validation_H10_Score
test,80,79,6,0.24690681409130602,250.1056054809841,367.1226977182541,16707,0.21363472758322793,99,0.2609385788627858,False,top_14_by_validation_H10_Score
test,80,79,10,0.24687873714481381,253.56908475214595,372.43678770554055,27828,0.21363472758322793,99,0.2609385788627858,False,top_14_by_validation_H10_Score
test,81,80,3,0.2624888522404943,265.52694743757087,385.877946046684,8853,0.1976855416455396,124,0.2609385788627858,False,top_14_by_validation_H10_Score
test,81,80,6,0.2602804601228393,268.33192828684264,390.29502141654035,17706,0.1976855416455396,124,0.2609385788627858,False,top_14_by_validation_H10_Score
test,81,80,10,0.25822032346997015,271.8346252267055,395.93804563711586,29510,0.1976855416455396,124,0.2609385788627858,False,top_14_by_validation_H10_Score
test,82,81,3,0.2600482813715927,263.31847660038176,381.03862231037846,8400,0.21282804827995846,102,0.2609385788627858,False,top_14_by_validation_H10_Score
test,82,81,6,0.25675473184428227,265.8857157581947,385.1221050675648,16800,0.21282804827995846,102,0.2609385788627858,False,top_14_by_validation_H10_Score
test,82,81,10,0.2533975069023795,269.06020638730007,390.3134173525988,28000,0.21282804827995846,102,0.2609385788627858,False,top_14_by_validation_H10_Score
test,83,82,3,0.2698839130154493,273.2849331101722,402.517034941536,8916,0.24012551814302993,42,0.2609385788627858,False,top_14_by_validation_H10_Score
test,83,82,6,0.2668764020144363,276.143963904339,407.0060484110462,17832,0.24012551814302993,42,0.2609385788627858,False,top_14_by_validation_H10_Score
test,83,82,10,0.2639191678214917,279.7768494387094,412.7573782177652,29721,0.24012551814302993,42,0.2609385788627858,False,top_14_by_validation_H10_Score
test,84,83,3,0.20644228440878382,208.7277628983818,313.6040755820306,12156,0.19844360053661955,123,0.2609385788627858,False,top_14_by_validation_H10_Score
test,84,83,6,0.20624152942268975,210.83378187076298,316.91074335365334,24312,0.19844360053661955,123,0.2609385788627858,False,top_14_by_validation_H10_Score
test,84,83,10,0.20724807683052912,213.48528223716727,321.1354599783554,40514,0.19844360053661955,123,0.2609385788627858,False,top_14_by_validation_H10_Score
test,85,84,3,0.25484544423047767,258.92108480286777,374.3482849723273,9147,0.21101809907450514,106,0.2609385788627858,False,top_14_by_validation_H10_Score
test,85,84,6,0.25165258726314976,261.61087822288556,378.43494596294397,18294,0.21101809907450514,106,0.2609385788627858,False,top_14_by_validation_H10_Score
test,85,84,10,0.2486892761987575,264.986662557423,383.64814361602805,30490,0.21101809907450514,106,0.2609385788627858,False,top_14_by_validation_H10_Score
test,86,85,3,0.23847757573949468,240.76294238989186,349.73824497267816,9183,0.20436376521328775,114,0.2609385788627858,False,top_14_by_validation_H10_Score
test,86,85,6,0.23690376048483228,243.41340567629658,353.7207262902704,18366,0.20436376521328775,114,0.2609385788627858,False,top_14_by_validation_H10_Score
test,86,85,10,0.2355772852532982,246.75988480590183,358.8002266845819,30611,0.20436376521328775,114,0.2609385788627858,False,top_14_by_validation_H10_Score
test,87,86,3,0.22780447599623277,230.60361061483349,332.4791034214393,10236,0.2022403995374684,118,0.2609385788627858,False,top_14_by_validation_H10_Score
test,87,86,6,0.2273337442769421,233.16977599318372,336.2392070592198,20463,0.2022403995374684,118,0.2609385788627858,False,top_14_by_validation_H10_Score
test,87,86,10,0.22688935586801826,236.37361997738688,341.0114917062801,34086,0.2022403995374684,118,0.2609385788627858,False,top_14_by_validation_H10_Score
test,88,87,3,0.243236073382954,245.9040532764474,347.3538961282768,9126,0.19898287493931618,121,0.2609385788627858,False,top_14_by_validation_H10_Score
test,88,87,6,0.24183348499666552,248.6427544658451,351.2708513922735,18252,0.19898287493931618,121,0.2609385788627858,False,top_14_by_validation_H10_Score
test,88,87,10,0.24125657989020208,252.1115676349913,356.2417805641197,30420,0.19898287493931618,121,0.2609385788627858,False,top_14_by_validation_H10_Score
test,89,88,3,0.2556443261390254,258.07481747915216,372.11006678306194,9216,0.2189878064691594,86,0.2609385788627858,False,top_14_by_validation_H10_Score
test,89,88,6,0.25328545518410517,260.7503986549861,376.21624202441734,18432,0.2189878064691594,86,0.2609385788627858,False,top_14_by_validation_H10_Score
test,89,88,10,0.2512980003867469,264.09232021667043,381.4265193626272,30721,0.2189878064691594,86,0.2609385788627858,False,top_14_by_validation_H10_Score
test,90,89,3,0.22934000484608977,230.688778911111,328.69756384478546,9981,0.20487576564081125,112,0.2609385788627858,False,top_14_by_validation_H10_Score
test,90,89,6,0.22891624960208679,233.15779678610133,332.47468044678067,19962,0.20487576564081125,112,0.2609385788627858,False,top_14_by_validation_H10_Score
test,90,89,10,0.22837032855609352,236.27387901052467,337.28928506557776,33271,0.20487576564081125,112,0.2609385788627858,False,top_14_by_validation_H10_Score
test,91,90,3,0.26466423851523824,267.8943572506437,371.8040217886678,8928,0.21325001162305965,101,0.2609385788627858,False,top_14_by_validation_H10_Score
test,91,90,6,0.26222956203796843,270.52746160062094,375.6918394701333,17856,0.21325001162305965,101,0.2609385788627858,False,top_14_by_validation_H10_Score
test,91,90,10,0.2604548762276408,273.78446279723266,380.5867195867399,29760,0.21325001162305965,101,0.2609385788627858,False,top_14_by_validation_H10_Score
test,92,91,3,0.2296479289535025,232.6211034630718,344.4734207607478,8346,0.173691421231164,133,0.2609385788627858,False,top_14_by_validation_H10_Score
test,92,91,6,0.22662875431774507,235.08820151312872,348.2534155780298,16692,0.173691421231164,133,0.2609385788627858,False,top_14_by_validation_H10_Score
test,92,91,10,0.22366195481465906,238.18360644956016,353.1066420801242,27820,0.173691421231164,133,0.2609385788627858,False,top_14_by_validation_H10_Score
test,93,92,3,0.2684549736075376,273.30728353016383,379.22894816250897,7215,0.2042194192436087,115,0.2609385788627858,False,top_14_by_validation_H10_Score
test,93,92,6,0.2641443735758943,276.1391188667763,383.3953011936634,14430,0.2042194192436087,115,0.2609385788627858,False,top_14_by_validation_H10_Score
test,93,92,10,0.2606166462479623,279.6975196626739,388.6981750633033,24050,0.2042194192436087,115,0.2609385788627858,False,top_14_by_validation_H10_Score
test,94,93,3,0.26664063957927525,268.29211839644563,354.3889708880985,8022,0.20872423359767364,110,0.2609385788627858,False,top_14_by_validation_H10_Score
test,94,93,6,0.26549828208119985,270.9703088270157,358.31340168832014,16044,0.20872423359767364,110,0.2609385788627858,False,top_14_by_validation_H10_Score
test,94,93,10,0.2638184597865368,274.3108045292262,363.30439374331934,26740,0.20872423359767364,110,0.2609385788627858,False,top_14_by_validation_H10_Score
test,95,94,3,0.28385953393357005,287.18817047609537,404.50242614471773,8715,0.2504690584619267,27,0.2609385788627858,False,top_14_by_validation_H10_Score
test,95,94,6,0.2816470214144533,290.3241685467374,409.0085573743262,17421,0.2504690584619267,27,0.2609385788627858,False,top_14_by_validation_H10_Score
test,95,94,10,0.27969363611178044,294.27586227777385,414.75993251995084,29015,0.2504690584619267,27,0.2609385788627858,False,top_14_by_validation_H10_Score
test,96,95,3,0.2570193080593741,261.6776174340854,373.5212605152557,7095,0.17738244699786465,132,0.2609385788627858,False,top_14_by_validation_H10_Score
test,96,95,6,0.25285124579224355,264.78320906250076,378.07724323050314,14190,0.17738244699786465,132,0.2609385788627858,False,top_14_by_validation_H10_Score
test,96,95,10,0.24851768739938623,268.6965810778912,383.8620941975159,23656,0.17738244699786465,132,0.2609385788627858,False,top_14_by_validation_H10_Score
test,97,96,3,0.23892979627577232,245.0934037505269,352.337751772659,7230,0.16745080700586165,134,0.2609385788627858,False,top_14_by_validation_H10_Score
test,97,96,6,0.23319085871919226,247.80163636424476,356.45887434272447,14460,0.16745080700586165,134,0.2609385788627858,False,top_14_by_validation_H10_Score
test,97,96,10,0.22768471205487267,251.1839610100008,361.69064341041354,24106,0.16745080700586165,134,0.2609385788627858,False,top_14_by_validation_H10_Score
test,98,97,3,0.2514184595040266,254.08651268491252,368.7513103874083,9228,0.22260937267674913,77,0.2609385788627858,False,top_14_by_validation_H10_Score
test,98,97,6,0.2497640576589594,256.76274214334484,372.83898208133695,18465,0.22260937267674913,77,0.2609385788627858,False,top_14_by_validation_H10_Score
test,98,97,10,0.24845194669991613,260.1442449751538,378.0514542227986,30789,0.22260937267674913,77,0.2609385788627858,False,top_14_by_validation_H10_Score
test,99,98,3,0.2470255323912277,253.70430860261104,366.28254331416963,8958,0.1860330809196612,127,0.2609385788627858,False,top_14_by_validation_H10_Score
test,99,98,6,0.2453103437005455,256.3463692694136,370.30889317514414,17925,0.1860330809196612,127,0.2609385788627858,False,top_14_by_validation_H10_Score
test,99,98,10,0.24545681759851223,259.6898922394595,375.4753556518753,29892,0.1860330809196612,127,0.2609385788627858,False,top_14_by_validation_H10_Score
test,100,99,3,0.2500588890119397,254.60388544964698,359.2700347785596,7581,0.19669177268253904,125,0.2609385788627858,False,top_14_by_validation_H10_Score
test,100,99,6,0.2468680337134381,257.3487960351357,363.29012502002905,15162,0.19669177268253904,125,0.2609385788627858,False,top_14_by_validation_H10_Score
test,100,99,10,0.24370819142595823,260.8252711837113,368.4141362422465,25271,0.19669177268253904,125,0.2609385788627858,False,top_14_by_validation_H10_Score
test,101,100,3,0.25836452258790277,260.4018174815379,370.9355529077795,8451,0.21531007563136256,93,0.2609385788627858,False,top_14_by_validation_H10_Score
test,101,100,6,0.2574275427034332,262.9834300153618,374.9623060602023,16902,0.21531007563136256,93,0.2609385788627858,False,top_14_by_validation_H10_Score
test,101,100,10,0.2560748844572131,266.1821029090408,380.0638407371111,28170,0.21531007563136256,93,0.2609385788627858,False,top_14_by_validation_H10_Score
test,102,101,3,0.2560408879532178,258.67026655480896,365.74817248651516,9024,0.21723958115089756,90,0.2609385788627858,False,top_14_by_validation_H10_Score
test,102,101,6,0.2536828377323097,261.46307100841017,369.929628858596,18048,0.21723958115089756,90,0.2609385788627858,False,top_14_by_validation_H10_Score
test,102,101,10,0.2509976188834808,264.99630858043724,375.2770814872209,30081,0.21723958115089756,90,0.2609385788627858,False,top_14_by_validation_H10_Score
test,103,102,3,0.22190819693391603,223.80694619136432,331.66284321011653,10374,0.20942265520060757,107,0.2609385788627858,False,top_14_by_validation_H10_Score
test,103,102,6,0.22231007446396417,226.11052783658786,335.2396347609752,20748,0.20942265520060757,107,0.2609385788627858,False,top_14_by_validation_H10_Score
test,103,102,10,0.22291969246357676,229.01118496926776,339.78742493940405,34580,0.20942265520060757,107,0.2609385788627858,False,top_14_by_validation_H10_Score
test,104,103,3,0.25380344645644964,256.0110545225211,369.9908571029696,8550,0.22026008356282054,84,0.2609385788627858,False,top_14_by_validation_H10_Score
test,104,103,6,0.2522355857621492,258.48454783377287,373.9221651918265,17100,0.22026008356282054,84,0.2609385788627858,False,top_14_by_validation_H10_Score
test,104,103,10,0.24977942813454707,261.5691598958255,378.8942731259912,28500,0.22026008356282054,84,0.2609385788627858,False,top_14_by_validation_H10_Score
test,105,104,3,0.2504687834560067,253.29960925726292,362.27683335613017,9150,0.21921100348280298,85,0.2609385788627858,False,top_14_by_validation_H10_Score
test,105,104,6,0.2484681302383649,255.84307296110632,366.2298879264137,18300,0.21921100348280298,85,0.2609385788627858,False,top_14_by_validation_H10_Score
test,105,104,10,0.24593132424136413,259.0371369679034,371.2356247128994,30501,0.21921100348280298,85,0.2609385788627858,False,top_14_by_validation_H10_Score
test,106,105,3,0.26525231360558754,267.3928147857397,383.33634053250967,8385,0.215245715701898,94,0.2609385788627858,False,top_14_by_validation_H10_Score
test,106,105,6,0.2638863255884161,270.0451310783358,387.46502932266014,16770,0.215245715701898,94,0.2609385788627858,False,top_14_by_validation_H10_Score
test,106,105,10,0.26199696070506967,273.37059993506546,392.7142202946965,27950,0.215245715701898,94,0.2609385788627858,False,top_14_by_validation_H10_Score
test,107,106,3,0.23032282003252938,231.8534559397544,334.3239249486818,10065,0.2045576497019051,113,0.2609385788627858,False,top_14_by_validation_H10_Score
test,107,106,6,0.2311604544707244,234.32295409180742,337.9821439653313,20130,0.2045576497019051,113,0.2609385788627858,False,top_14_by_validation_H10_Score
test,107,106,10,0.23088656498751645,237.43176493901396,342.6350518991629,33551,0.2045576497019051,113,0.2609385788627858,False,top_14_by_validation_H10_Score
test,108,107,3,0.2524360309565214,255.2603093796777,357.8743572618471,9366,0.21710183563076618,91,0.2609385788627858,False,top_14_by_validation_H10_Score
test,108,107,6,0.25065489676778496,257.97674089620244,361.9093566249376,18732,0.21710183563076618,91,0.2609385788627858,False,top_14_by_validation_H10_Score
test,108,107,10,0.2477986457215841,261.38947498274194,367.02177173413793,31220,0.21710183563076618,91,0.2609385788627858,False,top_14_by_validation_H10_Score
test,109,108,3,0.23084841967754988,232.26282430596066,327.1594708820674,9918,0.19869585205799672,122,0.2609385788627858,False,top_14_by_validation_H10_Score
test,109,108,6,0.23026665188823314,234.7556098991831,330.90714333323893,19836,0.19869585205799672,122,0.2609385788627858,False,top_14_by_validation_H10_Score
test,109,108,10,0.2286649883648875,237.87741593520403,335.66999589231204,33061,0.19869585205799672,122,0.2609385788627858,False,top_14_by_validation_H10_Score
test,110,109,3,0.24428717140459297,246.6238454774196,350.30970084533743,9948,0.21340516128082085,100,0.2609385788627858,False,top_14_by_validation_H10_Score
test,110,109,6,0.24207460109879236,249.2742349888409,354.33798376545417,19896,0.21340516128082085,100,0.2609385788627858,False,top_14_by_validation_H10_Score
test,110,109,10,0.24006587075011657,252.5990534446908,359.466761729486,33161,0.21340516128082085,100,0.2609385788627858,False,top_14_by_validation_H10_Score
test,111,110,3,0.23098935206055127,232.35533456230044,326.25516866689594,9849,0.20200614949146076,119,0.2609385788627858,False,top_14_by_validation_H10_Score
test,111,110,6,0.22970272587354432,234.9263703926546,329.95045722465926,19698,0.20200614949146076,119,0.2609385788627858,False,top_14_by_validation_H10_Score
test,111,110,10,0.2283622318439713,238.15764604334674,334.66270763029974,32830,0.20200614949146076,119,0.2609385788627858,False,top_14_by_validation_H10_Score
test,112,111,3,0.23775931329890598,240.93594909384785,338.75422372240826,9642,0.20187527212528505,120,0.2609385788627858,False,top_14_by_validation_H10_Score
test,112,111,6,0.23504257351799154,243.54043422938028,342.6646351837689,19284,0.20187527212528505,120,0.2609385788627858,False,top_14_by_validation_H10_Score
test,112,111,10,0.23215163839488062,246.78837644818847,347.63100319117484,32140,0.20187527212528505,120,0.2609385788627858,False,top_14_by_validation_H10_Score
test,113,112,3,0.2538382938626408,253.52553344984116,335.52316707040774,8076,0.22069055891067663,82,0.2609385788627858,False,top_14_by_validation_H10_Score
test,113,112,6,0.2523404379874987,255.78138104065746,338.67162101737915,16152,0.22069055891067663,82,0.2609385788627858,False,top_14_by_validation_H10_Score
test,113,112,10,0.2508058291889719,258.5417511233332,342.5650796350675,26920,0.22069055891067663,82,0.2609385788627858,False,top_14_by_validation_H10_Score
test,114,113,3,0.30432651289906193,307.3154863083128,421.3494388712041,8130,0.23911504366394515,44,0.2609385788627858,False,top_14_by_validation_H10_Score
test,114,113,6,0.30199161395642865,310.3827757299386,425.82131830873675,16260,0.23911504366394515,44,0.2609385788627858,False,top_14_by_validation_H10_Score
test,114,113,10,0.29942888906571785,314.20477379854754,431.49009001162267,27100,0.23911504366394515,44,0.2609385788627858,False,top_14_by_validation_H10_Score
test,115,114,3,0.25421134814248697,261.6530372642366,367.569734846502,6939,0.1804626390909215,131,0.2609385788627858,False,top_14_by_validation_H10_Score
test,115,114,6,0.24878286964944246,264.42065172781514,371.6163464914111,13878,0.1804626390909215,131,0.2609385788627858,False,top_14_by_validation_H10_Score
test,115,114,10,0.2439858967524771,267.88773952727445,376.7607969259924,23130,0.1804626390909215,131,0.2609385788627858,False,top_14_by_validation_H10_Score
test,116,115,3,0.25154812684685074,255.53903221716809,362.40104898811416,7602,0.18356393952627578,129,0.2609385788627858,False,top_14_by_validation_H10_Score
test,116,115,6,0.24914875665622296,258.318495687605,366.5585761519688,15204,0.18356393952627578,129,0.2609385788627858,False,top_14_by_validation_H10_Score
test,116,115,10,0.24587636598547388,261.836303090764,371.8737597867001,25340,0.18356393952627578,129,0.2609385788627858,False,top_14_by_validation_H10_Score
test,117,116,3,0.2654299988394943,268.86028732773207,363.60866622824267,7686,0.21268225329869597,103,0.2609385788627858,False,top_14_by_validation_H10_Score
test,117,116,6,0.26193954885650456,271.44240999770153,367.4312173702249,15372,0.21268225329869597,103,0.2609385788627858,False,top_14_by_validation_H10_Score
test,117,116,10,0.2583342068023525,274.62599237289567,372.2631983842672,25620,0.21268225329869597,103,0.2609385788627858,False,top_14_by_validation_H10_Score
test,118,117,3,0.27865843092564263,280.14339117933247,390.23883595169895,8223,0.2297536604878353,60,0.2609385788627858,False,top_14_by_validation_H10_Score
test,118,117,6,0.277780005712999,283.0295252053172,394.4890314693325,16446,0.2297536604878353,60,0.2609385788627858,False,top_14_by_validation_H10_Score
